cod_mun,ano_mes,ha_farming,ha_forest,ha_non_forest_natural_formation,ha_non_vegetated_area,ha_not_observed,ha_water_and_marine_environment
520160,2017-01,12754.89583211672,2068.5702923461517,6.267245214843749,114.2915993530276,,32.89105911254881
520160,2018-01,12753.43547311399,2065.5644453063614,6.267245214843749,117.2969931701662,,34.35187133789061
520160,2019-01,12756.008966198742,2062.389303021205,6.00966866455078,118.3276493713381,,34.18044088745116
520160,2020-01,12757.376920007455,2059.647090008523,5.322856842041015,119.61569683227583,,34.95346445312498
520160,2021-01,12762.612617315728,2052.350253930641,5.236985034179686,120.81799266967828,,35.8981791931152
520160,2022-01,12755.742972943168,2054.926497918682,5.151128381347655,124.68213770141628,,36.41329119873042
520160,2023-01,12757.459055664038,2052.1805749450455,5.151122241210937,126.31367031250028,,35.81160498046871
520160,2024-01,12774.548750244101,2036.7221476806312,5.151122241210937,126.82888659668004,,33.66512138061523
520170,1985-01,18749.022523687327,43647.909526406016,1342.4677194274923,1460.8234688781772,,962.72025610962
520170,1986-01,19911.06630811727,42672.11312819354,1163.0120378479014,1446.8031939453144,,969.9488264038088
520170,1987-01,22116.717031450757,41129.98067527974,1108.2889798339847,818.4713007629383,,989.4855071777315
520170,1988-01,23160.157640948237,40296.75856665541,1072.2334253662102,635.4450483276355,,998.348813208004
520170,1989-01,25142.751698225013,38394.10610486853,1024.8205055358885,608.2520565368652,,993.0131293395963
520170,1990-01,26025.58791413812,37541.897664793294,1011.8275437011735,586.3125632507325,,997.317808624264
520170,1991-01,26605.578552640018,37016.463880937044,998.4878696350112,548.8842248657219,,993.5289664306604
520170,1992-01,27446.622512557944,36184.885720737686,978.0087544982904,560.6721405090304,,992.7543662048303
520170,1993-01,28345.233704011724,35283.606003667686,970.5226296691892,572.633677593991,,990.9474795654264
520170,1994-01,29485.523596335282,34151.74862579296,964.4996015747075,580.0340398803685,,981.1376309265111
520170,1995-01,30418.845288326174,33213.178549144825,955.9796776367193,590.0162934143044,,984.9236859863261
520170,1996-01,30892.068527022526,32740.126552172358,955.1198824340821,591.9958650756818,,983.632667803953
520170,1997-01,31359.192412366177,32285.555507733527,952.1098085815429,579.0964597839342,,986.9893060424781
520170,1998-01,31886.16066504597,31759.70738283162,948.6667293395997,582.62433640747,,985.7843808837869
520170,1999-01,32758.88556068757,30866.584178980258,949.871816656494,603.3681565307613,,984.2337816528303
520170,2000-01,33556.356344152744,30110.075606087026,966.2261369201678,604.2323507263176,,926.0530566223149
520170,2001-01,33940.39258152486,29726.986972511346,966.9156953735375,603.1119870300283,,925.5362580688482
520170,2002-01,34224.82631659549,29426.89420931444,965.7973323242211,612.9189116088855,,932.5067246643073
520170,2003-01,34717.16924376282,28937.21843167164,966.5722904480006,616.8782870605451,,925.105241564942
520170,2004-01,34893.31539738768,28764.0818354866,966.743811999514,618.6024020874006,,920.200047546387
520170,2005-01,34800.53822667242,28862.710921771875,965.6243688842795,618.1730399108868,,915.896937268067
520170,2006-01,34681.937559942686,28989.40065679991,962.9560413574242,612.3226682067851,,916.3265682006842
520170,2007-01,34305.524614893126,29373.386567321795,958.1361773437519,609.0541530639629,,916.8419818847661
520170,2008-01,33618.45639731986,30068.713864265046,954.8661842285175,606.9905610229473,,913.9164876708987
520170,2009-01,33390.85453574791,30296.917019880202,954.9523904052747,607.8509241332988,,912.368624340821
520170,2010-01,33281.24323806763,30407.216883863126,954.0920222839372,609.228155480955,,911.1631948120121
520170,2011-01,33140.71249576417,30537.24824766365,955.3830811706564,620.2436769103982,,909.3559929992681
520170,2012-01,33136.08038632706,30533.444168299276,954.3499956054711,627.646918896482,,911.4220253784183
520170,2013-01,33267.176368853005,30418.613273109222,950.5626373840358,620.6777849060035,,905.9134302551273
520170,2014-01,33713.78071766891,29978.37623517558,950.3908927856473,611.469950714109,,908.9256981628423
520170,2015-01,34002.11385042116,29698.82101530256,947.0335811950714,609.3191324218728,,905.655915167237
520170,2016-01,34179.1491487424,29521.275356617185,938.2524813232443,609.6617864135717,,914.6047214111333
520170,2017-01,34345.44730344235,29367.803195081942,936.6167974914572,596.5778437805149,,916.4983547119145
520170,2018-01,34250.88171550902,29464.091075171866,933.2604994812033,595.2868175659153,,919.4233867797856
520170,2019-01,34169.56092153857,29555.48076242169,925.0831583862326,593.566611053464,,919.2520411071779
520170,2020-01,34102.32742122068,29639.66829813971,914.2401417541518,592.7919560790988,,913.9156773132325
520170,2021-01,34362.87257347919,29377.92117713082,915.2734426452655,597.4370232238734,,909.439278027344
520170,2022-01,34397.19218086485,29354.53486430777,909.5072617126481,603.1153496704068,,898.5938379516607
520170,2023-01,34464.72857066537,29282.696010523185,912.0038430969253,604.5783230590787,,898.936747161866
520170,2024-01,34414.23162360247,29305.4810383372,912.6067640136731,633.4090534545867,,897.2150151000989
520180,1985-01,14991.711227637352,6068.127628686599,641.2666548950181,91.6216517456052,,21.06261612548829
520180,1986-01,15332.15117940715,5836.493830163603,532.2913348571772,91.70501893920871,,21.14841572265626
520180,1987-01,15619.239108551155,5580.642165332076,490.0934324523922,88.96428511352508,,34.85078764038085
520180,1988-01,15774.514291290483,5444.5435990174055,457.22155587768503,102.65965064697227,,34.8506822570801
520180,1989-01,16157.145096869548,5131.011121685863,385.4686506286609,101.03374282836867,,39.13116707763682
520180,1990-01,16338.858422351572,4980.973781604065,354.0492769653318,97.43815200805622,,42.47014616088877
520180,1991-01,16415.80577247963,4922.258343707345,335.90071275634784,93.67330915527282,,46.15164099121102
520180,1992-01,16541.82729469022,4807.9612760864875,316.72346636962885,101.4685766601556,,45.80916528320319
520180,1993-01,16779.560048034684,4563.889911383083,307.64745159912025,113.8012119262689,,48.89115614624034
520180,1994-01,16971.48129194932,4354.323475738547,298.22778733520437,139.41028416137615,,50.34693990478529
520180,1995-01,17080.63024859039,4200.728013623083,295.57339160156187,184.97064681396358,,51.88747846069348
520180,1996-01,17122.490207525887,4144.3923266052525,283.5871958129879,206.3814348999012,,56.93861424560546
520180,1997-01,17099.707658911415,4159.464909429958,276.0527998840329,215.63301286620973,,62.93139799804672
520180,1998-01,17050.14399785717,4207.229006695575,271.34463356323215,218.7161248352042,,66.35601613769519
520180,1999-01,17033.532662799546,4219.385826348898,259.70186192016615,228.56303835449108,,72.60638966674819
520180,2000-01,17081.03031211578,4160.329223376498,262.7843765624999,248.6841954589835,,60.96167157592767
520180,2001-01,17076.22838367928,4157.25234896244,260.38717753906235,259.5600885314932,,60.36178037719721
520180,2002-01,17074.082358685624,4154.430322296173,254.480411022949,266.49632727050727,,64.30035981445312
520180,2003-01,17042.909288342493,4178.496221575942,251.7404493652341,276.08701871948165,,64.55680108642579
520180,2004-01,17023.028361529672,4176.7149678772275,249.42883178710917,298.60628596801723,,66.01133192749025
520180,2005-01,16974.142184491353,4221.748580090331,244.03515269775403,303.40104010009685,,70.46282171020519
520180,2006-01,16935.013550287244,4245.806798040776,240.3537001220705,320.3541347228995,,72.26159591674816
520180,2007-01,16893.40976423964,4283.043136309836,237.78515920410155,326.2623783142094,,73.28934102172863
520180,2008-01,16858.738489252,4317.886278771977,235.04571094970697,326.5204156127934,,75.59888450317384
520180,2009-01,16830.745225933966,4343.053824395755,235.3028709594725,331.828992138672,,72.85886566162112
520180,2010-01,16786.820062591978,4358.720084411627,232.64888836059555,362.22832662963805,,73.37241709594731
520180,2011-01,16773.43719684497,4352.321963342305,228.88158952636712,387.74554342040943,,71.40348595581062
520180,2012-01,16750.70825154484,4319.720638702415,226.74048032836905,446.41537033080783,,70.20503818359386
520180,2013-01,16772.17615351608,4287.375287463399,224.00037728881819,466.62553044433326,,63.61243037719725
520180,2014-01,16761.97450102589,4280.02327335818,223.7433535949705,484.692942840571,,63.35570827026365
520180,2015-01,16761.627635016484,4298.530939636254,190.93899866333004,500.278108593745,,62.41409718017574
520180,2016-01,16672.33387388345,4381.658994067408,186.82815571289046,512.6947046569759,,60.27405076904301
520180,2017-01,16601.096997546632,4440.220927587914,183.57399326171873,528.1101048156679,,60.78775587768556
520180,2018-01,16506.833019092057,4517.444175732449,182.37533867187506,546.7780504516551,,60.35919514160158
520180,2019-01,16420.869781909438,4582.6826676452965,180.14883576660134,572.0407519897396,,58.0477417785646
520180,2020-01,16404.344244537333,4589.701873645047,177.06618391113267,586.5987411560014,,56.07873583984379
520180,2021-01,16427.798468182667,4554.601011706571,175.78206556396478,599.7864417236276,,55.82179191284182
520180,2022-01,16439.438731476053,4526.350165887464,172.2710664550782,611.1752353393501,,64.55457993164065
520180,2023-01,16462.03842190592,4486.71112379763,168.75921898193351,627.2746096984794,,69.00640470581071
520180,2024-01,16534.376495117325,4403.325863537623,170.47162822875973,639.6054700012139,,66.01032220458993
520215,1985-01,99933.21435353042,116789.19428039376,1274.7802435485817,103.91479379882793,,707.0355153198249
520215,1986-01,103119.72671893166,113642.40416851713,1244.634296508787,109.70194421997061,,691.6720584167485
520215,1987-01,104623.56689268012,112164.47745329812,1225.8913929321275,110.22043774414055,,683.9830099304202
520215,1988-01,104394.86300335455,112414.2714369894,1182.3568035522446,112.72764484863282,,703.9202978454591
520215,1989-01,105025.98417874837,111796.44580715748,1145.9091394470197,108.4970755187988,,731.302985717774
520215,1990-01,107162.05409477382,109660.54313483268,1119.6482265319814,98.13321364135736,,767.7605168029794
520215,1991-01,109917.39820723758,106894.74460672893,1109.6274441772446,96.40659345703119,,789.9623349853528
520215,1992-01,110812.49082347377,106027.29554597495,1086.82205217285,97.78876823120113,,783.7419967346203
520215,1993-01,112376.55604846712,104458.74371911777,1072.3092562316872,112.3016358520505,,788.2285269165054
520215,1994-01,112639.87128120616,104199.40078294936,1069.802995709226,135.9684633300779,,763.0956633911154
520215,1995-01,113624.75065205185,103193.09482229926,1059.6933527160622,149.96229384155254,,780.638065679933
520215,1996-01,114686.76682979507,102122.17427200297,1033.952587799072,160.2406735595699,,805.0048234313982
520215,1997-01,115846.31802483524,100985.77389015455,1021.60224699707,155.49136596679648,,798.9536586364761
520215,1998-01,116434.93829779305,100427.10410943057,1026.780816143799,161.36708978271437,,757.9488734497075
520215,1999-01,117359.75605069903,99488.37504591019,1017.2771148925779,165.2559569824213,,777.4750181030279
520215,2000-01,119004.07579059927,98031.73086464763,1072.9891477478009,174.32129022827093,,525.0220933654792
520215,2001-01,120121.3546475413,96941.92197350468,1076.7021650146476,182.26717045288018,,485.8932300842292
520215,2002-01,120892.00627730475,96140.61872609294,1061.153774310302,180.71536748657164,,533.6450414062506
520215,2003-01,123201.6058655369,93866.00067425662,1058.2129015319815,185.63811030273365,,496.6816349731452
520215,2004-01,124692.630395943,92383.1733947226,1055.1009048828114,184.94760690917917,,492.28688414917
520215,2005-01,125567.45937723135,91511.7997054337,1052.1634720825186,183.04638603515582,,493.6702458190921
520215,2006-01,125930.11891511834,91127.02893116475,1043.6996504089343,184.3433598449703,,522.9483300659181
520215,2007-01,126080.48762395528,90985.98846679396,1043.1808657897939,183.04839032592744,,515.433839733887
520215,2008-01,126166.51242395425,90905.49650771977,1045.1640305969222,183.48151809081986,,507.4847062316902
520215,2009-01,126054.32123520765,91020.62686253613,1046.5463329711902,184.25993959350544,,502.384816290284
520215,2010-01,126469.34038620553,90608.7190473943,1044.040129809569,185.64230834350536,,500.3973148437505
520215,2011-01,127061.14920339476,90018.64678070089,1046.7162435668934,188.75032160644488,,492.87663732299916
520215,2012-01,128267.43506135215,88819.28242483022,1048.8764212524397,195.655798645019,,476.8894805297859
520215,2013-01,129639.7903892525,87459.28578828956,1054.0599899047838,203.94589646606377,,451.05712269287153
520215,2014-01,130908.90453268345,86194.06305802209,1053.3688972656237,210.5113151611317,,441.29138348999044
520215,2015-01,131358.6876110421,85737.70959051777,1055.6158073303218,209.82217177123903,,446.30400596313524
520215,2016-01,131440.59734196195,85644.4809196502,1045.1684727600084,212.3294672973622,,465.56298495483475
520215,2017-01,131878.12076716303,85203.07276522336,1039.2104618774401,211.6417134887685,,476.09347886962973
520215,2018-01,132082.5200355536,84968.52535272989,1032.128286297606,222.61460484619022,,502.3509071960458
520215,2019-01,132496.38038808104,84562.7906455889,1030.4860672119125,224.51343245239147,,493.9686532897957
520215,2020-01,132813.6638450337,84230.3936200561,1025.9935235900862,229.17913409423733,,508.9090638488779
520215,2021-01,133339.0340381773,83700.18502126019,1024.0915086547836,232.46450456542885,,512.3641139648449
520215,2022-01,133923.2574576699,83069.31931883418,1012.6028905029278,234.7109456665032,,568.2485739562999
520215,2023-01,135166.10240996524,81817.41242971132,1008.369064440916,244.46740067748962,,571.7878818359382
520215,2024-01,136314.54048782945,80659.9938137482,1007.5910341430647,248.26838734130817,,577.7454635498054
520235,1985-01,71831.06356028203,34388.21739110484,310.59995491943357,86.39426300048838,,937.3851566467293
520235,1986-01,72552.51029841945,33664.61945843872,310.9437830749511,98.24729710693373,,927.3394889160179
520235,1987-01,72097.97780451691,34122.08018457405,305.6990926330565,97.12828223876969,,930.7749619934094
520235,1988-01,72740.11062111272,33478.83537849512,303.1232838745117,89.91117480468773,,941.6798676696785
520235,1989-01,72266.80164199849,33952.82898230982,299.9465763671875,79.69402533569361,,954.389099945069
520235,1990-01,73079.47759964339,33154.74271774681,301.23511700439457,84.24570155029335,,933.9591900085461
520235,1991-01,73298.61239496326,32932.942689438714,301.1502829833984,87.93901036987347,,933.0159481994638
520235,1992-01,73276.07401831048,32949.46121403594,299.3482424743652,93.7794455871586,,934.9974055480967
520235,1993-01,73123.29704369424,33102.39909164219,300.035009967041,96.78580294189493,,931.1433777099621
520235,1994-01,73317.22416862728,32906.48710141995,301.4097210327148,104.25803741455101,,924.2812974609384
520235,1995-01,73341.62300911789,32880.108257212174,302.954035949707,123.9224278381349,,905.052595837404
520235,1996-01,73105.42194342885,33110.546830875544,299.34758976440435,129.249913482666,,909.0940484069844
520235,1997-01,73186.10602585558,33031.323666800934,297.632193890381,124.35238372802729,,914.2460556823744
520235,1998-01,73165.81048457843,33053.33542154345,293.8575562072755,132.77157904052723,,907.8852845886248
520235,1999-01,72119.59300011807,34106.49200588202,291.2827069824221,124.95898778686515,,911.3336251892097
520235,2000-01,71881.74592739907,34439.99568093088,301.412765625,129.08112499999993,,801.4248270019533
520235,2001-01,72397.45835699509,33956.30912233087,301.07351794433595,129.50975881958,,769.3095698669431
520235,2002-01,72064.05649230491,34283.35471864424,301.41800134277344,128.82359231567372,,776.0075213500977
520235,2003-01,72665.77351329704,33672.279288187754,301.3335414855957,131.74447991333,,782.5295030700681
520235,2004-01,73202.38693515076,33132.05540634009,299.8753120239258,144.20100681152334,,775.1416656311031
520235,2005-01,73209.58889335897,33108.35835984351,298.33091943969737,155.45734650878896,,781.9248068054197
520235,2006-01,73486.88088372185,32825.3981482772,297.816391357422,164.21727890014637,,779.347623699951
520235,2007-01,73490.43052827426,32703.343816245986,298.503109918213,160.85999706420893,,900.5228744567867
520235,2008-01,73408.43287576703,32791.955340940716,297.2151543334962,152.9611883483886,,903.0957665710447
520235,2009-01,73433.68545956144,32772.44984053794,293.44036408691426,148.84093851928696,,905.2437232543946
520235,2010-01,73473.26457452081,32741.715262388505,294.5562172058107,146.69354739379875,,897.4307244506833
520235,2011-01,72987.13104732824,33249.92459248467,294.3837771240237,143.6837664489745,,878.5371425720213
520235,2012-01,72874.9367853466,33371.9107232893,294.727241900635,141.02141513061514,,871.0641602905282
520235,2013-01,72860.07964776755,33248.68841058188,294.4706026550296,141.4504776672362,,1008.9711872863772
520235,2014-01,72897.047842322,33176.1208348005,292.4104594604495,143.8537145019528,,1044.2274748718266
520235,2015-01,72975.02039227822,32990.56426205265,287.1777573303225,141.36222824096643,,1159.5356860534682
520235,2016-01,73305.03167970497,32604.78207839794,286.83439113769555,136.3807211486813,,1220.6314555664078
520235,2017-01,73364.78291627693,32555.336617472552,283.82863582153345,135.43493357543906,,1214.2772228088386
520235,2018-01,73369.43075334524,32539.96114041565,281.7665495788577,133.1151403076168,,1229.3867423095724
520235,2019-01,73538.3002583881,32373.238596525218,281.251866674805,131.9939465698238,,1228.875657800294
520235,2020-01,73717.36479568669,32208.944072776438,281.5087876464846,134.56675626831014,,1211.275913580324
520235,2021-01,73802.7793616975,32157.027930930635,281.3362455261233,130.87135612182578,,1181.645431677248
520235,2022-01,73857.29552763425,32162.810383536886,280.0497277404788,127.007024176025,,1126.497662866212
520235,2023-01,73978.30327446116,32040.59960543627,280.3936507934573,129.8388101928707,,1124.524985070802
520235,2024-01,74327.64262774483,31693.738597770232,281.85404580688504,132.15935286865198,,1118.265701763917
520250,1985-01,96682.90941903596,163887.659916357,34768.24356979404,381.7657788879401,,9750.130762481669
520250,1986-01,101651.34411323044,159115.34862525648,34742.757671857034,350.8969288269043,,9610.36210738523
520250,1987-01,105930.15234990095,155054.64788412605,34825.20900057412,184.44152727050798,,9476.258684686241
520250,1988-01,108448.55617731751,153526.09257260786,33966.79881627268,177.48110686035164,,9351.780773498498
520250,1989-01,111362.80626434794,150955.59967094538,33489.324543488176,184.21903402709967,,9478.759933746298
520250,1990-01,115738.86799741088,146805.83684525985,32951.19965858203,221.02276497802723,,9753.782180322245
520250,1991-01,118094.37199430213,144748.8592096279,32510.964237280987,251.37200869140602,,9865.141996649169
520250,1992-01,122270.63758026263,140925.35811693541,32201.34186647985,327.26361707763704,,9746.10826579589
520250,1993-01,125078.5856210073,138359.90599860623,31916.610164380312,449.61386535034194,,9665.993797204565
520250,1994-01,127487.93809402862,136313.14860814658,31743.397775049303,485.0894138183595,,9441.135555505347
520250,1995-01,133397.93771301588,130908.11942633547,31398.19630275304,570.1431468322766,,9196.312857617151
520250,1996-01,138058.34923607114,126818.06040274323,30707.823397626424,611.3680906250028,,9275.1083194885
520250,1997-01,142198.8118984252,122935.10561815015,30074.45280955265,605.4762768188504,,9656.862843603501
520250,1998-01,145074.342696284,120344.9421678144,30008.96349669261,595.4344198059104,,9447.026665948471
520250,1999-01,146884.52773567993,118572.88132205763,29946.05368184287,597.8004685058618,,9469.446238464341
520250,2000-01,148524.8120024233,117594.98229675072,30139.143926087105,599.7036454895051,,8612.067575799536
520250,2001-01,150422.45288921456,116034.38902635503,29919.378763415985,609.3996246643107,,8485.089142901592
520250,2002-01,152517.82210974558,114016.25101636825,29505.8141191962,610.094122973637,,8820.728078271468
520250,2003-01,156186.11420790883,110814.5293618326,28996.860829278983,689.4818051940961,,8783.723242340064
520250,2004-01,158758.00895236142,108746.0790133462,28446.762825073623,707.9815311218308,,8811.877124652096
520250,2005-01,160376.4305924974,107335.91759659332,28240.879880450804,726.9345127197305,,8790.546864294432
520250,2006-01,160849.22810270905,106949.42938212198,28025.36134805337,904.1608122131391,,8742.52980145872
520250,2007-01,161463.74296816834,106576.57502383334,27762.08007990146,1050.5474591369643,,8617.763915515103
520250,2008-01,161160.66439943708,107062.34085414997,27655.52251350732,1068.2579182983436,,8523.923761163285
520250,2009-01,160769.24209445942,107599.40726581909,27504.652998022655,1154.0717231445385,,8443.335365106177
520250,2010-01,161624.73439266707,107067.19874418883,27290.801298706294,1180.7142491088935,,8307.26076188352
520250,2011-01,162480.89593839517,106568.11824235294,27196.85357048961,1007.4801243957595,,8217.361570916732
520250,2012-01,164426.38259806277,105100.1456684939,26940.346833819734,1024.0926553466838,,7979.7416908263895
520250,2013-01,166243.86917025453,103711.44211471584,26892.7908831362,1045.0759163452185,,7577.5313621032665
520250,2014-01,167570.16448423296,102518.39224622797,26819.417082361084,1122.0670368469273,,7440.668596881099
520250,2015-01,168642.1519109013,101589.1924444644,26669.021298089832,1306.764148651128,,7263.579644445805
520250,2016-01,169183.63254753072,101332.50337850375,26387.809134356834,1394.7984814758363,,7171.965904687509
520250,2017-01,170102.5230935211,100662.01244381732,26116.267166522408,1503.56208005982,,7086.3446626342775
520250,2018-01,170472.02902064685,100266.22758484575,26046.771780090377,1439.6687217407286,,7246.012339227303
520250,2019-01,171881.72225841694,99160.27979742474,25757.702110308943,1489.941780743416,,7181.0634996521
520250,2020-01,172370.66972317587,98916.00523818398,25648.968030322423,1384.477875250252,,7150.588579614257
520250,2021-01,172339.8777584682,99155.64675750144,25572.34776650408,1252.1244756530834,,7150.712688421635
520250,2022-01,172277.7765136395,99132.28782728274,25411.901543017768,1222.2973818664625,,7426.446180743412
520250,2023-01,171754.02897620611,99636.42960562813,25190.07496010137,1316.5307242919998,,7573.645180328369
520250,2024-01,171652.15458757762,100316.42326969642,24727.678657275406,1323.9352349609449,,7450.517697045888
520260,1985-01,45504.90972443315,10294.083714794793,206.09625083618153,423.2356679687493,,123.7611089965825
520260,1986-01,46147.567750289745,9716.37682930903,199.84185106811515,364.4529431335451,,123.8470932312015
520260,1987-01,46520.03651235614,9429.694603979435,199.927707635498,282.8661299865726,,119.5615130737308
520260,1988-01,46992.15360857141,9082.722747351003,194.8695098205565,174.95527130126976,,107.3853299865725
520260,1989-01,47308.893828261644,8830.955848773126,188.09831763916003,123.44179912719723,,100.6966732299808
520260,1990-01,47539.98657056132,8620.264977722116,183.38432559814447,105.95668244628908,,102.4939107055667
520260,1991-01,47924.54336925361,8257.480385644536,182.09838586425778,93.95833864746103,,94.00598762207053
520260,1992-01,48097.76505400577,8087.515726592997,180.47018422851556,91.98663309326187,,94.34886911010767
520260,1993-01,48161.210018197795,8016.266208398414,179.44170403442376,92.75913687133794,,102.4093995300295
520260,1994-01,48274.24939070149,7896.453221520975,178.92736897583003,97.64672175903311,,104.8097640747073
520260,1995-01,48243.782469698715,7948.013673205625,177.64170798950192,105.44893884277352,,77.19967729492208
520260,1996-01,48160.164955056985,8028.71424971317,175.24149815063467,108.79263443603526,,79.17312967529323
520260,1997-01,47958.16005334863,8196.590437274146,173.09918485107423,111.10745581665049,,113.1293357421876
520260,1998-01,47894.81560005825,8258.904363629134,173.18479679565422,109.82155765991209,,115.3601488891605
520260,1999-01,47730.31793152268,8427.516607244892,172.41380112915033,110.07867349243165,,111.759453643799
520260,2000-01,47653.364821310766,8573.41918429571,176.1881085510254,108.19321487426755,,40.92113800048816
520260,2001-01,47486.22312891222,8751.453593969798,176.87455998535148,109.39305440063472,,28.14212976074223
520260,2002-01,47259.65573991093,8969.618195312427,175.75977821044918,115.0499952026367,,32.00275839233402
520260,2003-01,46798.187477760446,9400.153212298555,176.70230942993157,147.27129805908203,,29.77216948242189
520260,2004-01,46568.29334156873,9592.175007208201,177.38763099975577,185.74515919799813,,28.48532805786137
520260,2005-01,46364.92502649993,9745.677203729214,177.47313758544908,235.7830440978998,,28.22805512084965
520260,2006-01,46287.64294688189,9815.595684765476,178.33095310058584,245.3773719299312,,25.13951035766603
520260,2007-01,46238.473405951336,9895.444787658656,178.07401768188467,215.38376176147426,,24.7104939819336
520260,2008-01,46051.66986403764,10125.34130395508,177.0451385437011,170.05968676147447,,27.97047373657231
520260,2009-01,45985.279707560694,10220.519926916473,176.27377640991196,142.21429696655267,,27.79875917968754
520260,2010-01,45962.22546733283,10242.798696813887,174.64567978515618,143.15948312988266,,29.25713997192384
520260,2011-01,45700.05525210495,10516.28108181155,172.24593090820298,133.2175999145507,,30.28660229492191
520260,2012-01,45508.81544518425,10712.320337976016,171.73195791015615,130.30468691406242,,28.91403905029298
520260,2013-01,45255.44279221507,10970.49211610719,171.73225404663086,127.22100073242184,,27.19830393066409
520260,2014-01,44989.69858973535,11238.03565567641,171.56062135620118,124.73535202636717,,28.05624823608402
520260,2015-01,44723.709658055865,11506.339000720285,172.24639793701166,120.53478662109377,,29.25662369384765
520260,2016-01,44525.436234495246,11696.897556164568,172.07507093505862,121.56299235229493,,36.11461307983392
520260,2017-01,44455.0500411841,11771.05588079836,171.73226544189453,119.42038337402349,,34.82789622802726
520260,2018-01,44261.674573459546,11966.402610259978,170.96043024902343,117.62065910034188,,35.42819395751943
520260,2019-01,44028.731012806275,12195.661438122563,170.78850386352542,121.9923505493165,,34.91316168212882
520260,2020-01,43928.54762427954,12297.902813977107,170.27492070312502,121.0494891357423,,34.31161892700192
520260,2021-01,44150.623308559036,12081.399866564963,170.96057011108394,115.13570720214857,,33.96701458129884
520260,2022-01,44333.63869867897,11896.325359118706,169.67408662109372,115.82208494262707,,36.62623765869134
520260,2023-01,44466.0091694189,11765.154544036835,169.93171058959953,114.62223455200204,,36.36880842285149
520260,2024-01,45166.53803695942,11063.25377577509,171.1316646179199,114.96547530517587,,36.19751436157221
520280,1985-01,13014.84999526254,3867.1671926272156,88.8965255554199,23.60141111450195,,27.71499118652342
520280,1986-01,13199.259864763122,3685.6746576297123,85.63644276123044,23.42978622436524,,28.22936436767577
520280,1987-01,13333.206020390251,3556.275987439347,82.0326334899902,23.601300085449214,,27.11417434082031
520280,1988-01,13407.179014439467,3488.73832695352,74.7389155456543,24.545410980224602,,27.02844782714843
520280,1989-01,13457.297147758783,3439.650200140781,72.59385225830081,26.604290582275386,,26.0846250061035
520280,1990-01,13563.198758702223,3334.7785475223855,69.59051732177737,25.91770692138672,,28.74458527832029
520280,1991-01,13633.741887681721,3277.106876654478,55.94607708129889,25.918036456298825,,29.51723787231444
520280,1992-01,13710.204481828601,3201.1596050480466,53.71432210693365,27.119567004394522,,30.03213975830076
520280,1993-01,13862.76645867194,3045.8508984868213,52.255669946289096,31.32493671264644,,30.03215192871092
520280,1994-01,13933.042490611842,2972.140726709473,50.024846264648474,38.62004365844733,,28.40200850219725
520280,1995-01,14007.699564220256,2894.3931840519904,47.794040966796885,43.59801035156272,,28.74531615600585
520280,1996-01,14083.388118443603,2814.069965686472,47.96561553955081,49.348019378662315,,27.45839669799803
520280,1997-01,14134.87842926498,2759.5758962223663,47.965637933349626,52.26593744506862,,27.54421488037108
520280,1998-01,14140.971848650146,2749.706442438182,48.909539544677756,55.18358173828153,,27.45870337524412
520280,1999-01,14157.27714896129,2720.528829089794,48.05145803222657,60.58968996582056,,35.78298969726561
520280,2000-01,14184.051177306077,2694.1840575199753,49.59584540405276,64.27916482543966,,30.11987069091796
520280,2001-01,14232.184806914,2648.4530834964835,48.99512473144533,64.27906884155294,,28.3180317626953
520280,2002-01,14281.608295566872,2598.257073260819,48.22279337158205,63.76430216064473,,30.37765138549804
520280,2003-01,14321.169335148003,2553.632955279828,47.27904597778322,68.31276834716788,,31.83601099243162
520280,2004-01,14358.242605143208,2510.896798089853,47.70805373535158,71.4880324768065,,33.89462630004881
520280,2005-01,14368.969110385933,2497.0811258852486,46.24930551147462,74.57748681640618,,35.35308714599608
520280,2006-01,14386.048461960638,2474.8527579836214,45.39122869262696,78.18173844604482,,37.75592866210936
520280,2007-01,14385.706152005983,2472.2771690431973,44.189997534179675,79.46906940307605,,40.58772775878905
520280,2008-01,14377.72554474903,2478.5405699587254,42.30233294677734,83.07384443359351,,40.58782365722656
520280,2009-01,14393.086222025471,2461.2919606996925,41.787538641357415,84.96180783691368,,41.10258654174805
520280,2010-01,14383.132251987778,2468.8431039980296,41.959136511230454,87.79353986206009,,40.50208338623047
520280,2011-01,14381.074263743065,2471.7592720766434,41.873368951416005,88.30809197998002,,39.21511899414062
520280,2012-01,14384.765223307222,2461.117376196516,42.130775457763654,96.20290880737274,,38.01383197631835
520280,2013-01,14391.632112516272,2456.310332696762,41.873417504882816,98.17646233520477,,34.23779069213867
520280,2014-01,14389.916562009726,2456.5672631166863,42.3023185913086,98.948806536865,,34.49516549072265
520280,2015-01,14390.260333695562,2451.761303558584,42.4739343688965,101.43760883178695,,36.29693529052733
520280,2016-01,14390.689827768923,2450.3016874941304,41.53006757202149,101.95261693115216,,37.75591597900389
520280,2017-01,14411.71541322448,2428.675507861587,39.81383127441405,103.1541121154784,,38.87125126953123
520280,2018-01,14416.006566508213,2418.805942944598,39.72796119384764,104.6989709228515,,42.99067417602537
520280,2019-01,14417.379917777651,2415.286971448015,39.728036444091785,104.87087095947261,,44.96431911621092
