cod_mun,municipio,populacao,baseline_srag_municipio,year_trend,month_sin,month_cos,fase_covid,meteo_temp_media,meteo_temp_min,meteo_temp_max,meteo_temp_amplitude,meteo_precipitacao,meteo_umidade,fogo_pct_territorio,mapbiomas_pct_forest,mapbiomas_pct_non_forest_natural,mapbiomas_pct_non_vegetated,mapbiomas_pct_water,taxa_GradientBoosting,casos_GradientBoosting,taxa_Poisson_GLM,casos_Poisson_GLM,taxa_Random_Forest,casos_Random_Forest,taxa_XGBoost,casos_XGBoost,taxa_predita,casos_esperados,rank_risco
521973,SANTO ANTONIO DE GOIAS,6143.0,0.1515845455677166,1.0,0.0,0.0,2.0,25.945138888888888,17.115000000000002,32.67,17.955,2.38,51.63777777777778,0.3813,21.098625000000002,0.3362,2.1308125,0.757,0.03879629899417133,238,0.013975237883100617,86,0.04724227582589874,290,0.03736326,230,0.03879629899417133,238,21
520780,FIRMINOPOLIS,11118.0,0.0768757032741955,1.0,0.0,0.0,2.0,27.44027777777778,18.07,34.230000000000004,19.130000000000003,2.338194444444444,50.69555555555556,0.7714,10.443408333333334,0.12154999999999995,0.8119916666666667,0.2334916666666666,0.038044449697332304,423,0.0056457710185485975,63,0.026474096321135704,294,0.017018782,189,0.038044449697332304,423,22
522045,SENADOR CANEDO,119502.0,0.0980346862159256,1.0,0.0,0.0,2.0,25.945138888888888,17.115000000000002,32.67,17.955,2.38,51.63777777777778,0.7936,24.573162500000002,0.2965791666666666,18.355541666666667,0.29199166666666665,0.0377718066673235,4514,0.007806377553727924,933,0.03499151434376146,4182,0.031089688,3715,0.0377718066673235,4514,23
520580,CORUMBA DE GOIAS,10803.0,0.1025192416142246,1.0,0.0,0.0,2.0,25.08638888888889,15.8,31.835,17.445,2.37125,51.62222222222222,0.4521,34.90884583333333,1.5592916666666665,0.33886249999999996,0.13116250000000002,0.035701303170135326,386,0.009025478277643982,98,0.03984786465774427,430,0.028563451,309,0.035701303170135326,386,24
521060,ITAGUARU,5246.0,0.1232066182645565,1.0,0.0,0.0,2.0,26.24111111111111,17.155,32.89,17.564999999999998,2.415,51.18,0.2588,12.8892125,0.0018,0.5723125,0.11035416666666664,0.03499418006315235,184,0.009534817355132322,50,0.040670209134831346,213,0.034066614,179,0.03499418006315235,184,25
520150,APORE,4190.0,0.1009325770009548,1.0,0.0,0.0,2.0,26.92013888888889,16.634999999999998,33.785,20.15,1.9201388888888886,49.53333333333333,0.1035,17.204554166666668,4.313091666666667,0.1610583333333333,1.08925,0.03493446276573866,146,0.006697870992520446,28,0.037414514035316836,157,0.024607124,103,0.03493446276573866,146,26
521890,RUBIATABA,19844.0,0.0994702598110662,1.0,0.0,0.0,2.0,28.37097222222222,19.17,35.790000000000006,18.54,2.0902777777777777,48.574444444444445,0.5365,19.778329166666666,0.0386125,0.8291166666666667,0.11106250000000001,0.034720688594951324,689,0.008470847325136326,168,0.03960990461490099,786,0.021016002,417,0.034720688594951324,689,27
520590,CORUMBAIBA,8908.0,0.0950208107892966,1.0,0.0,0.0,2.0,26.696805555555557,17.39,33.515,18.244999999999997,2.230277777777778,51.24444444444445,0.0451,23.344654166666665,0.21939166666666665,0.177225,8.387245833333335,0.03371281003665436,300,0.004009071709663621,36,0.03917091485534011,349,0.023362145,208,0.03371281003665436,300,28
522010,SAO LUIS DE MONTES BELOS,32954.0,0.3133388911923209,1.0,0.0,0.0,2.0,27.44027777777778,18.07,34.230000000000004,19.130000000000003,2.338194444444444,50.69555555555556,0.332,10.791929166666666,0.0059874999999999495,1.3110125,0.1502333333333333,0.03329862734359879,1097,0.05423966351762633,1787,0.07837401670766588,2583,0.051972177,1713,0.03329862734359879,1097,29
520490,CAMPOS BELOS,18867.0,0.0630567313180493,1.0,0.0,0.0,2.0,26.73,17.615000000000002,33.290000000000006,16.91,2.2079166666666667,48.79444444444445,1.7168,49.9409,6.324595833333333,1.1413166666666665,0.0724666666666666,0.03324836145149282,627,0.003931070322126418,74,0.036957298509646616,697,0.019032672,359,0.03324836145149282,627,30
